Date,Open,High,Low,Close,Adj Close,Volume
2021-06-17,25.750000,25.750000,25.500000,25.750000,25.750000,536
2021-06-18,25.500000,25.750000,25.250000,25.500000,25.500000,144
2021-06-21,25.500000,26.750000,25.500000,26.250000,26.250000,424
2021-06-22,26.750000,26.750000,26.500000,26.750000,26.750000,360
2021-06-23,26.750000,27.500000,26.750000,27.250000,27.250000,1320
2021-06-24,27.500000,30.250000,27.500000,29.250000,29.250000,8808
2021-06-25,29.500000,30.000000,29.500000,30.000000,30.000000,3984
2021-06-28,31.250000,33.000000,31.000000,32.000000,32.000000,2420
2021-06-29,32.250000,32.500000,29.500000,29.500000,29.500000,2596
2021-06-30,29.250000,30.000000,28.750000,29.500000,29.500000,1564
2021-07-01,31.000000,38.750000,31.000000,35.000000,35.000000,15788
2021-07-02,34.250000,34.250000,31.750000,32.750000,32.750000,9032
2021-07-06,34.000000,35.000000,32.250000,32.250000,32.250000,6312
2021-07-07,33.250000,34.000000,32.250000,34.000000,34.000000,2380
2021-07-08,34.000000,34.000000,31.250000,32.750000,32.750000,5120
2021-07-09,32.750000,34.250000,31.250000,33.750000,33.750000,3716
2021-07-12,34.000000,35.000000,33.750000,34.750000,34.750000,1688
2021-07-13,32.750000,37.000000,32.750000,35.500000,35.500000,3956
2021-07-14,37.000000,37.500000,33.250000,33.250000,33.250000,6236
2021-07-15,33.500000,35.000000,33.500000,34.250000,34.250000,1316
2021-07-16,35.000000,35.000000,33.500000,33.750000,33.750000,2176
2021-07-19,33.250000,35.000000,31.250000,32.750000,32.750000,5540
2021-07-20,32.500000,34.250000,32.500000,34.250000,34.250000,432
2021-07-21,35.000000,35.500000,34.250000,34.250000,34.250000,1332
2021-07-22,34.500000,34.500000,33.250000,33.750000,33.750000,1468
2021-07-23,35.000000,35.000000,33.750000,34.250000,34.250000,512
2021-07-26,31.750000,34.000000,31.750000,33.500000,33.500000,268
2021-07-27,33.500000,33.750000,33.000000,33.500000,33.500000,1712
2021-07-28,33.500000,34.500000,33.500000,34.000000,34.000000,380
2021-07-29,35.000000,35.000000,34.250000,34.250000,34.250000,792
2021-07-30,34.250000,34.750000,34.250000,34.750000,34.750000,584
2021-08-02,31.750000,34.500000,31.250000,32.750000,32.750000,1056
2021-08-03,34.000000,34.750000,34.000000,34.250000,34.250000,1536
2021-08-04,32.500000,35.000000,32.500000,34.250000,34.250000,512
2021-08-05,34.500000,37.250000,34.500000,37.250000,37.250000,3476
2021-08-06,35.500000,41.000000,35.500000,40.000000,40.000000,4908
2021-08-09,40.000000,40.500000,39.500000,40.000000,40.000000,3492
